order_id;profit;cargo;cargo_amount;vehicle_type;manhattan_dist;Year;Month;Day
0_736264_45;10624;Oil;117;monorail locomotive;242;2015;10;28
0_736266_70;208;Livestock;16;road vehicle;25;2015;10;30
1_736267_23;360;Wood;22;road vehicle;27;2015;10;31
2_736267_40;533;Goods;18;road vehicle;40;2015;10;31
1_736268_61;1978;Mail;15;aircraft;259;2015;11;1
0_736268_65;36;Passengers;20;road vehicle;5;2015;11;1
1_736269_71;208;Livestock;16;road vehicle;25;2015;11;2
0_736270_2;4122;Mail;29;aircraft;259;2015;11;3
1_736272_50;3660;Goods;58;railway locomotive;85;2015;11;5
3_736273_15;21;Passengers;15;road vehicle;4;2015;11;6
2_736273_55;360;Wood;22;road vehicle;27;2015;11;6
0_736274_13;1849;Iron Ore;60;railway locomotive;50;2015;11;7
4_736274_26;43;Passengers;31;road vehicle;4;2015;11;7
1_736274_43;698;Coal;25;road vehicle;39;2015;11;7
0_736277_16;450;Iron Ore;25;road vehicle;29;2015;11;10
1_736280_27;694;Coal;25;road vehicle;39;2015;11;13
2_736280_29;39;Passengers;22;road vehicle;5;2015;11;13
3_736280_52;360;Wood;22;road vehicle;27;2015;11;13
4_736280_70;208;Livestock;16;road vehicle;25;2015;11;13
0_736281_43;12551;Grain;180;electrified railway locomotive;124;2015;11;14
1_736282_25;4219;Mail;36;electrified railway locomotive;212;2015;11;15
5_736284_0;11441;Wood;117;monorail locomotive;161;2015;11;17
2_736284_11;3093;Goods;190;ship;23;2015;11;17
2_736284_45;4;Passengers;2;road vehicle;6;2015;11;17
3_736284_67;22;Passengers;10;road vehicle;6;2015;11;17
0_736285_9;355;Grain;25;road vehicle;25;2015;11;18
1_736285_28;695;Coal;25;road vehicle;39;2015;11;18
0_736288_59;3165;Livestock;50;electrified railway locomotive;124;2015;11;21
1_736289_40;10;Passengers;6;road vehicle;5;2015;11;22
0_736290_5;28;Passengers;16;road vehicle;5;2015;11;23
1_736290_53;208;Livestock;16;road vehicle;25;2015;11;23
0_736291_16;533;Goods;18;road vehicle;40;2015;11;24
2_736291_34;13582;Passengers;135;aircraft;259;2015;11;24
0_736293_16;360;Wood;22;road vehicle;27;2015;11;26
1_736293_49;1628;Mail;59;ship;50;2015;11;26
0_736294_27;204;Livestock;16;road vehicle;25;2015;11;27
2_736294_68;696;Coal;25;road vehicle;39;2015;11;27
1_736294_73;27;Passengers;19;road vehicle;4;2015;11;27
3_736295_19;35;Passengers;25;road vehicle;4;2015;11;28
0_736298_25;533;Goods;18;road vehicle;40;2015;12;1
1_736299_48;360;Wood;22;road vehicle;27;2015;12;2
1_736301_40;19;Passengers;11;road vehicle;5;2015;12;4
0_736301_47;36;Passengers;20;road vehicle;5;2015;12;4
0_736303_67;450;Iron Ore;25;road vehicle;29;2015;12;6
1_736305_58;3613;Goods;58;railway locomotive;85;2015;12;8
1_736306_29;13;Passengers;6;road vehicle;6;2015;12;9
2_736306_31;22;Passengers;10;road vehicle;6;2015;12;9
0_736306_40;6016;Mail;42;aircraft;259;2015;12;9
1_736307_65;208;Livestock;16;road vehicle;25;2015;12;10
0_736308_11;360;Wood;22;road vehicle;27;2015;12;11
2_736309_11;5684;Mail;50;aircraft;259;2015;12;12
0_736309_64;208;Livestock;16;road vehicle;25;2015;12;12
1_736311_10;10548;Mail;90;electrified railway locomotive;212;2015;12;14
0_736311_18;27;Passengers;15;road vehicle;5;2015;12;14
2_736311_20;23;Passengers;13;road vehicle;5;2015;12;14
0_736313_26;356;Grain;25;road vehicle;25;2015;12;16
0_736315_36;208;Livestock;16;road vehicle;25;2015;12;18
2_736316_39;14059;Oil;117;monorail locomotive;242;2015;12;19
1_736316_60;14405;Oil;350;ship;78;2015;12;19
3_736316_72;35;Passengers;25;road vehicle;4;2015;12;19
5_736317_17;699;Coal;25;road vehicle;39;2015;12;20
0_736317_18;36;Passengers;26;road vehicle;4;2015;12;20
4_736318_33;3612;Goods;58;railway locomotive;85;2015;12;21
0_736318_34;533;Goods;18;road vehicle;40;2015;12;21
1_736319_9;1803;Mail;71;ship;46;2015;12;22
2_736321_46;1839;Iron Ore;60;railway locomotive;50;2015;12;24
0_736321_50;695;Coal;25;road vehicle;39;2015;12;24
1_736322_52;18;Passengers;10;road vehicle;5;2015;12;25
0_736323_10;695;Coal;25;road vehicle;39;2015;12;26
2_736323_13;21;Passengers;12;road vehicle;5;2015;12;26
1_736325_43;533;Goods;18;road vehicle;40;2015;12;28
1_736326_61;208;Livestock;16;road vehicle;25;2015;12;29
0_736327_8;11441;Wood;117;monorail locomotive;161;2015;12;30
0_736327_29;6;Passengers;3;road vehicle;6;2015;12;30
1_736327_34;22;Passengers;10;road vehicle;6;2015;12;30
3_736327_46;360;Wood;22;road vehicle;27;2015;12;30
2_736328_9;4582;Steel;40;railway locomotive;171;2015;12;31
4_736328_26;6540;Mail;61;aircraft;259;2015;12;31
0_736330_6;696;Coal;25;road vehicle;39;2016;1;2
1_736330_30;208;Livestock;16;road vehicle;25;2016;1;2
1_736331_57;18;Passengers;10;road vehicle;5;2016;1;3
2_736332_18;23;Passengers;13;road vehicle;5;2016;1;4
0_736333_45;12495;Grain;180;electrified railway locomotive;124;2016;1;5
0_736335_47;208;Livestock;16;road vehicle;25;2016;1;7
1_736336_1;450;Iron Ore;25;road vehicle;29;2016;1;8
2_736336_10;360;Wood;22;road vehicle;27;2016;1;8
4_736336_46;3985;Mail;34;electrified railway locomotive;212;2016;1;8
5_736336_51;21;Passengers;15;road vehicle;4;2016;1;8
0_736337_17;29;Passengers;21;road vehicle;4;2016;1;9
3_736337_38;3076;Goods;190;ship;23;2016;1;9
1_736337_51;360;Wood;22;road vehicle;27;2016;1;9
0_736340_42;3189;Goods;190;ship;23;2016;1;12
1_736340_63;3148;Livestock;50;electrified railway locomotive;124;2016;1;12
0_736342_13;429;Mail;26;ship;30;2016;1;14
0_736344_36;6725;Steel;60;electrified railway locomotive;171;2016;1;16
1_736345_57;2714;Mail;21;aircraft;259;2016;1;17
0_736345_60;534;Goods;18;road vehicle;40;2016;1;17
0_736347_24;351;Grain;25;road vehicle;25;2016;1;19
1_736348_11;208;Livestock;16;road vehicle;25;2016;1;20
0_736349_12;32;Passengers;18;road vehicle;5;2016;1;21
2_736350_8;208;Livestock;16;road vehicle;25;2016;1;22
1_736351_47;3632;Goods;58;railway locomotive;85;2016;1;23
0_736352_29;699;Coal;25;road vehicle;39;2016;1;24
1_736353_37;360;Wood;22;road vehicle;27;2016;1;25
2_736353_62;533;Goods;18;road vehicle;40;2016;1;25
3_736354_43;208;Livestock;16;road vehicle;25;2016;1;26
1_736355_3;19;Passengers;11;road vehicle;5;2016;1;27
0_736355_25;3660;Goods;58;railway locomotive;85;2016;1;27
0_736356_69;695;Coal;25;road vehicle;39;2016;1;28
1_736357_6;31;Passengers;14;road vehicle;6;2016;1;29
0_736358_30;695;Coal;25;road vehicle;39;2016;1;30
2_736362_56;9;Passengers;4;road vehicle;6;2016;2;3
0_736363_46;54;Passengers;30;road vehicle;5;2016;2;4
1_736363_57;360;Wood;22;road vehicle;27;2016;2;4
3_736364_69;450;Iron Ore;25;road vehicle;29;2016;2;5
1_736365_18;695;Coal;25;road vehicle;39;2016;2;6
0_736365_18;360;Wood;22;road vehicle;27;2016;2;6
2_736366_13;7266;Mail;62;electrified railway locomotive;212;2016;2;7
4_736367_34;1842;Iron Ore;60;railway locomotive;50;2016;2;8
1_736367_52;12;Passengers;7;road vehicle;5;2016;2;8
0_736368_15;208;Livestock;16;road vehicle;25;2016;2;9
5_736368_33;12363;Oil;117;monorail locomotive;242;2016;2;9
1_736368_49;1656;Mail;60;ship;50;2016;2;9
2_736368_70;12076;Passengers;118;aircraft;259;2016;2;9
0_736369_47;208;Livestock;16;road vehicle;25;2016;2;10
3_736370_56;52;Passengers;37;road vehicle;4;2016;2;11
1_736373_4;535;Goods;18;road vehicle;40;2016;2;14
0_736374_3;11441;Wood;117;monorail locomotive;161;2016;2;15
2_736374_44;52;Passengers;37;road vehicle;4;2016;2;15
1_736375_6;355;Grain;25;road vehicle;25;2016;2;16
0_736375_68;208;Livestock;16;road vehicle;25;2016;2;16
1_736379_37;1;Passengers;1;road vehicle;5;2016;2;20
0_736379_50;66;Passengers;37;road vehicle;5;2016;2;20
1_736380_69;360;Wood;22;road vehicle;27;2016;2;21
0_736382_45;533;Goods;18;road vehicle;40;2016;2;23
2_736382_49;12542;Grain;180;electrified railway locomotive;124;2016;2;23
1_736384_32;17;Passengers;8;road vehicle;6;2016;2;25
2_736384_35;22;Passengers;10;road vehicle;6;2016;2;25
2_736387_41;698;Coal;25;road vehicle;39;2016;2;28
1_736387_47;3160;Livestock;50;electrified railway locomotive;124;2016;2;28
0_736388_33;16953;Oil;350;ship;91;2016;2;29
1_736388_55;18;Passengers;10;road vehicle;5;2016;2;29
2_736388_58;18;Passengers;10;road vehicle;5;2016;2;29
3_736389_38;3652;Goods;58;railway locomotive;85;2016;3;1
4_736389_58;360;Wood;22;road vehicle;27;2016;3;1
0_736389_58;208;Livestock;16;road vehicle;25;2016;3;1
0_736391_46;450;Iron Ore;25;road vehicle;29;2016;3;3
1_736393_6;3171;Goods;190;ship;23;2016;3;5
2_736393_29;208;Livestock;16;road vehicle;25;2016;3;5
3_736393_31;1270;Mail;50;ship;46;2016;3;5
0_736393_36;695;Coal;25;road vehicle;39;2016;3;5
1_736393_56;4450;Mail;33;aircraft;259;2016;3;5
4_736394_15;35;Passengers;25;road vehicle;4;2016;3;6
5_736394_18;29;Passengers;21;road vehicle;4;2016;3;6
0_736394_72;695;Coal;25;road vehicle;39;2016;3;6
1_736395_17;360;Wood;22;road vehicle;27;2016;3;7
2_736395_72;208;Livestock;16;road vehicle;25;2016;3;7
0_736396_1;4305;Mail;40;aircraft;259;2016;3;8
0_736400_13;3614;Goods;58;railway locomotive;85;2016;3;12
2_736400_15;27;Passengers;15;road vehicle;5;2016;3;12
1_736400_30;695;Coal;25;road vehicle;39;2016;3;12
4_736400_31;25;Passengers;14;road vehicle;5;2016;3;12
3_736400_51;2813;Mail;24;electrified railway locomotive;212;2016;3;12
0_736404_71;22;Passengers;10;road vehicle;6;2016;3;16
1_736405_13;13;Passengers;6;road vehicle;6;2016;3;17
0_736406_60;360;Wood;22;road vehicle;27;2016;3;18
0_736409_3;529;Goods;18;road vehicle;40;2016;3;21
1_736409_60;27;Passengers;15;road vehicle;5;2016;3;21
0_736410_2;27;Passengers;15;road vehicle;5;2016;3;22
2_736410_25;533;Goods;18;road vehicle;40;2016;3;22
3_736411_6;351;Grain;25;road vehicle;25;2016;3;23
0_736411_67;208;Livestock;16;road vehicle;25;2016;3;23
0_736413_7;208;Livestock;16;road vehicle;25;2016;3;25
1_736414_65;11441;Wood;117;monorail locomotive;161;2016;3;26
2_736415_51;360;Wood;22;road vehicle;27;2016;3;27
4_736415_55;208;Livestock;16;road vehicle;25;2016;3;27
0_736415_60;42;Passengers;30;road vehicle;4;2016;3;27
3_736416_2;36;Passengers;26;road vehicle;4;2016;3;28
0_736416_15;297;Mail;18;ship;30;2016;3;28
0_736418_23;450;Iron Ore;25;road vehicle;29;2016;3;30
1_736419_18;1828;Iron Ore;60;railway locomotive;50;2016;3;31
2_736419_44;3153;Goods;190;ship;23;2016;3;31
0_736421_8;360;Wood;22;road vehicle;27;2016;4;2
2_736421_60;27;Passengers;15;road vehicle;5;2016;4;2
0_736422_2;23;Passengers;13;road vehicle;5;2016;4;3
1_736422_18;4467;Steel;40;railway locomotive;171;2016;4;3
3_736422_53;698;Coal;25;road vehicle;39;2016;4;3
0_736426_4;3622;Goods;58;railway locomotive;85;2016;4;7
0_736426_25;11;Passengers;5;road vehicle;6;2016;4;7
1_736426_42;22;Passengers;10;road vehicle;6;2016;4;7
1_736428_55;695;Coal;25;road vehicle;39;2016;4;9
0_736429_13;3188;Livestock;50;electrified railway locomotive;124;2016;4;10
1_736430_18;695;Coal;25;road vehicle;39;2016;4;11
1_736430_65;18;Passengers;10;road vehicle;5;2016;4;11
0_736430_66;7306;Mail;51;aircraft;259;2016;4;11
2_736431_14;27;Passengers;15;road vehicle;5;2016;4;12
0_736432_51;360;Wood;22;road vehicle;27;2016;4;13
1_736433_18;208;Livestock;16;road vehicle;25;2016;4;14
3_736435_21;1414;Mail;14;aircraft;259;2016;4;16
1_736435_42;695;Coal;25;road vehicle;39;2016;4;16
0_736436_2;8790;Mail;75;electrified railway locomotive;212;2016;4;17
5_736436_26;28;Passengers;20;road vehicle;4;2016;4;17
3_736436_38;533;Goods;18;road vehicle;40;2016;4;17
4_736436_65;36;Passengers;26;road vehicle;4;2016;4;17
0_736437_29;208;Livestock;16;road vehicle;25;2016;4;18
2_736437_56;12451;Grain;180;electrified railway locomotive;124;2016;4;18
0_736441_44;360;Wood;22;road vehicle;27;2016;4;22
0_736442_25;18;Passengers;10;road vehicle;5;2016;4;23
1_736442_34;360;Grain;25;road vehicle;25;2016;4;23
2_736443_9;34;Passengers;19;road vehicle;5;2016;4;24
3_736443_22;208;Livestock;16;road vehicle;25;2016;4;24
0_736443_73;532;Goods;18;road vehicle;40;2016;4;24
2_736445_0;450;Iron Ore;25;road vehicle;29;2016;4;26
0_736447_4;6745;Steel;60;electrified railway locomotive;171;2016;4;28
0_736447_25;2;Passengers;1;road vehicle;6;2016;4;28
2_736447_47;33;Passengers;15;road vehicle;6;2016;4;28
1_736448_20;14426;Oil;350;ship;78;2016;4;29
0_736451_18;3580;Goods;58;railway locomotive;85;2016;5;2
0_736451_70;18;Passengers;10;road vehicle;5;2016;5;2
1_736452_14;208;Livestock;16;road vehicle;25;2016;5;3
2_736452_59;34;Passengers;19;road vehicle;5;2016;5;3
0_736453_35;1297;Mail;47;ship;50;2016;5;4
0_736455_43;360;Wood;22;road vehicle;27;2016;5;6
3_736457_11;21;Passengers;15;road vehicle;4;2016;5;8
4_736457_56;208;Livestock;16;road vehicle;25;2016;5;8
2_736457_70;42;Passengers;30;road vehicle;4;2016;5;8
1_736458_44;11441;Wood;117;monorail locomotive;161;2016;5;9
1_736460_27;360;Wood;22;road vehicle;27;2016;5;11
1_736462_64;9;Passengers;5;road vehicle;5;2016;5;13
2_736463_56;533;Goods;18;road vehicle;40;2016;5;14
0_736464_5;3633;Mail;31;electrified railway locomotive;212;2016;5;15
0_736466_24;695;Coal;25;road vehicle;39;2016;5;17
1_736466_53;5579;Mail;57;aircraft;259;2016;5;17
2_736467_37;360;Wood;22;road vehicle;27;2016;5;18
1_736467_46;22;Passengers;10;road vehicle;6;2016;5;18
0_736467_68;695;Coal;25;road vehicle;39;2016;5;18
3_736470_69;695;Coal;25;road vehicle;39;2016;5;21
4_736471_4;32;Passengers;18;road vehicle;5;2016;5;22
0_736471_26;3186;Livestock;50;electrified railway locomotive;124;2016;5;22
5_736471_51;450;Iron Ore;25;road vehicle;29;2016;5;22
6_736471_62;353;Grain;25;road vehicle;25;2016;5;22
1_736471_66;3153;Goods;190;ship;23;2016;5;22
2_736472_13;3608;Goods;58;railway locomotive;85;2016;5;23
0_736472_50;208;Livestock;16;road vehicle;25;2016;5;23
3_736472_71;532;Goods;18;road vehicle;40;2016;5;23
1_736473_46;37;Passengers;21;road vehicle;5;2016;5;24
2_736473_52;208;Livestock;16;road vehicle;25;2016;5;24
1_736475_60;22;Passengers;10;road vehicle;6;2016;5;26
0_736476_61;1815;Iron Ore;60;railway locomotive;50;2016;5;27
2_736477_17;12784;Passengers;136;aircraft;259;2016;5;28
1_736477_39;208;Livestock;16;road vehicle;25;2016;5;28
0_736479_57;697;Coal;25;road vehicle;39;2016;5;30
2_736480_1;1320;Mail;52;ship;46;2016;5;31
0_736480_49;21;Passengers;12;road vehicle;5;2016;5;31
1_736480_56;52;Passengers;37;road vehicle;4;2016;5;31
2_736481_69;360;Wood;22;road vehicle;27;2016;6;1
0_736485_39;10555;Oil;117;monorail locomotive;242;2016;6;5
1_736485_54;12567;Grain;180;electrified railway locomotive;124;2016;6;5
2_736486_9;34;Passengers;24;road vehicle;4;2016;6;6
0_736486_40;7534;Mail;53;aircraft;259;2016;6;6
0_736489_10;63;Passengers;35;road vehicle;5;2016;6;9
0_736490_62;360;Wood;22;road vehicle;27;2016;6;10
3_736491_0;533;Goods;18;road vehicle;40;2016;6;11
4_736491_3;1;Passengers;1;road vehicle;5;2016;6;11
1_736491_56;8204;Mail;70;electrified railway locomotive;212;2016;6;11
2_736492_31;3662;Goods;58;railway locomotive;85;2016;6;12
0_736492_54;208;Livestock;16;road vehicle;25;2016;6;12
0_736493_61;208;Livestock;16;road vehicle;25;2016;6;13
1_736493_66;20;Passengers;9;road vehicle;6;2016;6;13
2_736495_0;360;Wood;22;road vehicle;27;2016;6;15
1_736497_50;208;Livestock;16;road vehicle;25;2016;6;17
2_736498_28;450;Iron Ore;25;road vehicle;29;2016;6;18
3_736498_42;9;Passengers;5;road vehicle;5;2016;6;18
1_736499_26;34;Passengers;19;road vehicle;5;2016;6;19
0_736499_32;11441;Wood;117;monorail locomotive;161;2016;6;19
2_736500_15;533;Goods;18;road vehicle;40;2016;6;20
0_736501_53;695;Coal;25;road vehicle;39;2016;6;21
1_736503_3;462;Mail;28;ship;30;2016;6;23
0_736503_10;11;Passengers;8;road vehicle;4;2016;6;23
2_736503_55;28;Passengers;20;road vehicle;4;2016;6;23
0_736506_5;697;Coal;25;road vehicle;39;2016;6;26
1_736506_26;351;Grain;25;road vehicle;25;2016;6;26
2_736507_3;5685;Mail;50;aircraft;259;2016;6;27
0_736507_60;360;Wood;22;road vehicle;27;2016;6;27
0_736509_27;9;Passengers;5;road vehicle;5;2016;6;29
0_736511_51;208;Livestock;16;road vehicle;25;2016;7;1
0_736513_71;695;Coal;25;road vehicle;39;2016;7;3
1_736514_1;208;Livestock;16;road vehicle;25;2016;7;4
2_736515_10;4510;Steel;40;railway locomotive;171;2016;7;5
0_736515_32;695;Coal;25;road vehicle;39;2016;7;5
1_736516_36;30;Passengers;17;road vehicle;5;2016;7;6
0_736517_0;208;Livestock;16;road vehicle;25;2016;7;7
4_736517_21;24;Passengers;11;road vehicle;6;2016;7;7
3_736517_56;360;Wood;22;road vehicle;27;2016;7;7
2_736518_72;3198;Livestock;50;electrified railway locomotive;124;2016;7;8
1_736522_33;360;Wood;22;road vehicle;27;2016;7;12
0_736523_4;1846;Iron Ore;60;railway locomotive;50;2016;7;13
3_736523_66;5244;Mail;67;aircraft;259;2016;7;13
1_736524_27;55;Passengers;31;road vehicle;5;2016;7;14
0_736524_55;15;Passengers;7;road vehicle;6;2016;7;14
0_736526_11;529;Goods;18;road vehicle;40;2016;7;16
2_736526_18;16771;Oil;350;ship;91;2016;7;16
0_736527_27;534;Goods;18;road vehicle;40;2016;7;17
1_736529_11;9;Passengers;5;road vehicle;5;2016;7;19
0_736529_39;1573;Mail;57;ship;50;2016;7;19
0_736531_34;208;Livestock;16;road vehicle;25;2016;7;21
2_736531_37;52;Passengers;37;road vehicle;4;2016;7;21
3_736531_65;4730;Mail;40;aircraft;259;2016;7;21
1_736532_1;3606;Goods;58;railway locomotive;85;2016;7;22
2_736533_16;3399;Mail;29;electrified railway locomotive;212;2016;7;23
1_736533_36;450;Iron Ore;25;road vehicle;29;2016;7;23
3_736533_52;360;Wood;22;road vehicle;27;2016;7;23
4_736534_39;355;Grain;25;road vehicle;25;2016;7;24
0_736534_59;12551;Grain;180;electrified railway locomotive;124;2016;7;24
2_736534_67;41;Passengers;29;road vehicle;4;2016;7;24
3_736535_44;208;Livestock;16;road vehicle;25;2016;7;25
2_736536_50;208;Livestock;16;road vehicle;25;2016;7;26
0_736536_65;695;Coal;25;road vehicle;39;2016;7;26
1_736537_36;14102;Oil;117;monorail locomotive;242;2016;7;27
2_736539_61;5;Passengers;3;road vehicle;5;2016;7;29
0_736539_65;57;Passengers;32;road vehicle;5;2016;7;29
3_736540_20;11441;Wood;117;monorail locomotive;161;2016;7;30
1_736541_59;3573;Goods;58;railway locomotive;85;2016;7;31
0_736543_18;695;Coal;25;road vehicle;39;2016;8;2
1_736543_49;3029;Mail;28;aircraft;259;2016;8;2
1_736544_47;13;Passengers;6;road vehicle;6;2016;8;3
2_736544_49;22;Passengers;10;road vehicle;6;2016;8;3
0_736545_14;360;Wood;22;road vehicle;27;2016;8;4
3_736546_29;6653;Steel;60;electrified railway locomotive;171;2016;8;5
0_736549_17;699;Coal;25;road vehicle;39;2016;8;8
1_736549_26;360;Wood;22;road vehicle;27;2016;8;8
2_736549_36;27;Passengers;15;road vehicle;5;2016;8;8
4_736549_38;19;Passengers;11;road vehicle;5;2016;8;8
0_736550_52;695;Coal;25;road vehicle;39;2016;8;9
3_736551_18;3185;Goods;190;ship;23;2016;8;10
0_736553_39;533;Goods;18;road vehicle;40;2016;8;12
4_736554_39;1397;Mail;55;ship;46;2016;8;13
0_736554_46;534;Goods;18;road vehicle;40;2016;8;13
3_736554_50;28;Passengers;20;road vehicle;4;2016;8;13
2_736554_70;32;Passengers;23;road vehicle;4;2016;8;13
1_736555_68;2833;Goods;190;ship;23;2016;8;14
0_736558_25;204;Livestock;16;road vehicle;25;2016;8;17
0_736559_32;208;Livestock;16;road vehicle;25;2016;8;18
2_736559_43;360;Wood;22;road vehicle;27;2016;8;18
3_736560_13;450;Iron Ore;25;road vehicle;29;2016;8;19
1_736560_43;3183;Livestock;50;electrified railway locomotive;124;2016;8;19
0_736560_70;23;Passengers;13;road vehicle;5;2016;8;19
2_736561_11;27;Passengers;15;road vehicle;5;2016;8;20
0_736562_40;356;Grain;25;road vehicle;25;2016;8;21
1_736562_70;204;Livestock;16;road vehicle;25;2016;8;21
0_736565_54;10052;Passengers;118;aircraft;259;2016;8;24
3_736566_0;22;Passengers;10;road vehicle;6;2016;8;25
2_736566_18;28;Passengers;13;road vehicle;6;2016;8;25
1_736568_22;9493;Mail;81;electrified railway locomotive;212;2016;8;27
1_736571_33;19;Passengers;11;road vehicle;5;2016;8;30
0_736571_52;28;Passengers;16;road vehicle;5;2016;8;30
2_736572_3;695;Coal;25;road vehicle;39;2016;8;31
0_736573_7;360;Wood;22;road vehicle;27;2016;9;1
3_736575_8;1828;Iron Ore;60;railway locomotive;50;2016;9;3
1_736576_17;14512;Oil;350;ship;78;2016;9;4
0_736577_12;29;Passengers;21;road vehicle;4;2016;9;5
2_736577_12;35;Passengers;25;road vehicle;4;2016;9;5
3_736577_21;360;Wood;22;road vehicle;27;2016;9;5
1_736577_21;330;Mail;20;ship;30;2016;9;5
4_736577_22;208;Livestock;16;road vehicle;25;2016;9;5
5_736578_30;698;Coal;25;road vehicle;39;2016;9;6
1_736579_46;208;Livestock;16;road vehicle;25;2016;9;7
2_736581_58;3592;Goods;58;railway locomotive;85;2016;9;9
0_736581_72;11441;Wood;117;monorail locomotive;161;2016;9;9
1_736582_7;208;Livestock;16;road vehicle;25;2016;9;10
0_736583_60;36;Passengers;20;road vehicle;5;2016;9;11
1_736584_2;28;Passengers;16;road vehicle;5;2016;9;12
2_736584_36;698;Coal;25;road vehicle;39;2016;9;12
0_736585_56;534;Goods;18;road vehicle;40;2016;9;13
3_736586_59;12598;Grain;180;electrified railway locomotive;124;2016;9;14
0_736586_63;531;Goods;18;road vehicle;40;2016;9;14
1_736586_64;450;Iron Ore;25;road vehicle;29;2016;9;14
0_736588_14;3787;Mail;46;aircraft;259;2016;9;16
1_736588_42;22;Passengers;10;road vehicle;6;2016;9;16
0_736588_58;20;Passengers;9;road vehicle;6;2016;9;16
0_736591_31;690;Coal;25;road vehicle;39;2016;9;19
3_736591_44;3106;Mail;29;aircraft;259;2016;9;19
2_736591_56;360;Wood;22;road vehicle;27;2016;9;19
1_736592_30;12404;Oil;117;monorail locomotive;242;2016;9;20
0_736592_65;18;Passengers;10;road vehicle;5;2016;9;20
1_736593_7;14;Passengers;8;road vehicle;5;2016;9;21
0_736596_67;353;Grain;25;road vehicle;25;2016;9;24
2_736597_55;208;Livestock;16;road vehicle;25;2016;9;25
